url,type
about.duke.edu/leadership/trask,good
about.me/adamjkane,good
about.me/edwardrkerr,good
about.me/ngirardin,good
about.wsu.edu/about/,good
about.wsu.edu/admission/,good
aboutbooks-faye.blogspot.com/,good
aboutcabbagesoupdiet.com/,good
aboutchemists.stormpages.com/charles.html,good
aboutfilm.com/movies/p/pitchblack.htm,good
aboutgerman.net/,good
aboutnuclear.org/view.cgi?fC=Electricity,good
aboutserialkillers.blogspot.com/2009/12/edmund-kemper.html,good
abovethelaw.com/baker-botts/,good
abovethelaw.com/husch-blackwell/,good
abovethelaw.com/tag/edwin-meese-iii/,good
abovethelaw.com/tag/united-kingdom-great-britain/,good
abovethelaw.com/tag/wesley-e-brown/,good
abprojects.com/,good
abqscalemodelers.com/asmcontenders.htm,good
abrahambenjudea.wordpress.com/,good
abrahamharrison.com/,good
abrahamicalia.blogspot.com/,good
abrazee.blogspot.com/,good
abreugallery.com/,good
abreurealty.com/,good
absalomproject.com/,good
absinthe-films.com/,good
absolutelywallpaper.blogspot.com/,good
absolutemichigan.com/search/?s=The,good
absolutemichigan.com/search/?search=county&county=Oakland,good
absolutrufus.blogspot.com/,good
absurdcreaturerecords.wordpress.com/,good
abt.org/dancers/detail.asp?Dancer_ID=56,good
abundanthope.net/pages/johan/ALL-CYCLES-MUST-PROCEED-GLORIOUS-TIMES-AHEAD-INDEED-YOUR-FREEDOM-AWAITS-YOU.shtml,good
abutterflyart.wordpress.com/kinds-of-philippine-lepidoptera/,good
abwafb.blogspot.com/,good
abyssc.proboards.com/index.cgi?board=music&action=print&thread=887,good
ac-cars.com/,good
academicearth.org/lectures/omega-end-of-universe,good
academicearth.org/speakers/paul-bloom-1,good
academicfcu.com/,good
academicfcu.com/products/electronicservices.cfm,good
academichack.net/filmsseen2002.html,good
academydanceandmusic.com/,good
academyofforeignlanguages.com/,good
acadian-ancestral-home.blogspot.com/,good
acadian-ancestral-home.blogspot.com/2011/02/leblanc-marriage-index-for-memramcook.html,good
acadian-cemeteries.acadian-home.org/INDEXES/Aldouane-Cemetery-1.html,good
acadian-cemeteries.acadian-home.org/INDEXES/Baie-Ste-Anne-3.html,good
acadian-cemeteries.acadian-home.org/INDEXES/Baie-Ste-Anne-4.html,good
acadian-cemeteries.acadian-home.org/INDEXES/Chartersville-Cemetery-4.html,good
acadian-cemeteries.acadian-home.org/INDEXES/Memramcook-Cemetery-4.html,good
acadien.org/famillesen.html,good
acampbell.remax.com/,good
acanadianfamily.com/2009/06/02/jehan-theriaults-poitou-homeland-a-photo-gallery-by-jean-paul-laurendeau/,good
acanadianfamily.com/2009/08/03/bridges-over-the-st-lawrence-river-1-honore-mercier-bridge-quebec/,good
acanadianfamily.com/2009/08/04/early-french-canadian-pioneers-the-blais-of-quebec/,good
acanadianfamily.com/2009/08/05/bridges-over-the-st-lawrence-river-2-jacques-cartier-bridge/,good
acanadianfamily.com/2009/08/19/bridges-over-the-st-lawrence-river4-victoria-jubilee-bridge-1905-vintage-postcard-festival-of-postcards/,good
acanadianfamily.com/2009/10/04/evelyn-in-montreal-a-ouellette-line-1666-1908-riviere-ouelle-quebec/,good
acanadianfamily.com/2009/11/21/francois-xavier-kaneraktatie-delisle-marie-anne-kakwirahes-leborgne-of-kahnawake-series-familes-of-caughnawaga/,good
acanadianfamily.com/2009/12/05/jean-jacques-theriault-magdelaine-grandmaison-descendants-from-1781-1920s-pt-2gen-3/,good
acanadianfamily.com/2010/01/10/evelyn-in-montreal-chouinard-m-theriault-1823-her-line-quebec-acadian-genealogy/,good
acanadianfamily.com/2010/02/15/sommierlajeunesse-aka-saulmiersaulnier-papineauville-petite-nation-evelyn-in-montreal/,good
acanadianfamily.com/2010/02/20/theriault-marriages-extracted-from-canadian-family-tree-theriault-a-j-to-theriault-cyrille-pierre/,good
acanadianfamily.com/2010/07/25/lagacemignier-marriages-%e2%80%93-a-canadian-family-tree-5-lagacemignier-lactance-to-zepherin-quebec-french-canadian-genealogy/,good
acanadianfamily.com/2011/01/25/evelyn-in-montreal-francois-blondeau-m-nicole-rolland-des-pelleteaux-quebec-pioneer-genealogy/,good
acanadianfamily.com/2011/01/25/history-of-kahnawake-links-to-biographical-info-pt-i-a-c-a-canadian-family/,good
acanadianfamily.com/2011/01/30/history-of-montreal-historical-image-of-victoria-square-canadian-postcards/,good
acanadianfamily.com/2011/02/03/quebec-genealogy-lagacemignier-marriages-%e2%80%93-a-canadian-family-tree-6-lagacemignier-napoleon-to-pierre/,good
acanadianfamily.com/2011/02/05/quebec-postcards-hotel-dieu-hospital-montreal-history-of-montreal/,good
acanadianfamily.com/tag/mohawk/,good
acbp.net/,good
acbro.org/,good
accademiamediterranea.com/,good
acceptedmortgagepro.com/,good
acceptedtocollege.com/,good
access.wa.gov/,good
access.wa.gov/Home.aspx,good
access.wa.gov/government/local.aspx,good
access.wa.gov/statefacts/index.aspx,good
accessdance.com/dance_lessons/state/MD/SILVER_SPRING/,good
accessrealestatesc.com/index.php?option=com_content&view=article&id=76:land-reclamation-swells-addis-land-bank&catid=36:general-&Itemid=55,good
accident-report.com/USN/nnames/usnd.html,good
accident-report.com/USN/nnames/usnf.html,good
accident-report.com/USN/nnames/usnn.html,good
accident-report.com/USN/nnames/usnp.html,good
accident-report.com/crews/1943/NAME43N.html,good
accident-report.com/crews/1944/NAME44L.html,good
accident-report.com/crews/alpha/nameclea-cz.html,good
accident-report.com/crews/alpha/nameweit_will.html,good
accodata-solidgoldreggaedvd.blogspot.com/,good
accommodation-all-scotland.com/region/highland/list0.php,good
accordionmidi.com/,good
accountants-birmingham.com/,good
accsbg.org/,good
accubuilt.com/,good
acdsa.org/?p=1097,good
ace.mu.nu/archives/190262.php,good
acebaronbailbonds.com/,good
acebourke.wordpress.com/2011/06/04/peter-eastway-frank-hurley-australia-eikoh-hosoe-big-tobacco-a-bloody-business-abc-four-corners-live-cattle-exportstracey-moffatt-ildiko-kovacs-jane-goodall-oceans-voiceless-etc/,good
acecam.com/,good
acelebrities-gcelebsphotos.jocksmusclemen.com/,good
acepilots.com/,good
acepilots.com/pioneers.html,good
acepilots.com/planes/avenger.html,good
acepilots.com/usaaf_anderson.html,good
acepilots.com/usmc_aces2.html,good
aceterrier.com/?page_id=1282,good
acevideomarketing.com/,good
aceyboy.proboards.com/index.cgi,good
acgov.org/,good
acgov.org/sheriff_app/docket/,good
achahockey.org/news2.php?news_id=286797&league_id=1059,good
achahockey.org/news2.php?news_id=351616&league_id=1059&lang=,good
achahockey.org/page.php?page_id=19388&league_id=1059,good
acharts.us/album/64393,good
acharts.us/performer/arashi,good
acharts.us/song/663,good
acharts.us/song/851,good
achsnatl.org/society.asp?society=sla,good
acidemic.blogspot.com/2010/07/great-acid-cinema-wizard-of-oz-1939.html,good
acitytomakeme.blogspot.com/,good
aclpo.wordpress.com/,good
acmetattoocompany.com/,good
acmjournal.net/i05-dnc.htm,good
acommonyear.bandcamp.com/,good
acornapartment.com/,good
acountryfarmhouse.blogspot.com/,good
acousticguitarguild.com/relaxing-romantic-guitar-1-classical-sleep-music-instrumental-solo-soft-slow-songs-ocean-relax-hd/,good
acousticguitarists.net/2008/07/18/don-ross-youtube-acoustic-guitar/,good
acquiescetomusic.wordpress.com/2010/08/05/recap-megosheaga-festival/,good
acreetree.net/yimm.html,good
acronymdict.com/index/tag/tag/Korean+War/id/161601,good
acronymdict.com/index/tag/tag/Politician/id/7209,good
acronyms.thefreedictionary.com/%c3%89cole+Nationale+de+la+Sant%c3%a9+Publique,good
acronyms.thefreedictionary.com/%c3%89cole+nationale+d'administration+publique,good
acronyms.thefreedictionary.com/ABC+Family,good
acronyms.thefreedictionary.com/AFCU,good
acronyms.thefreedictionary.com/ARTV,good
acronyms.thefreedictionary.com/Action+Contre+la+Faim+Action,good
acronyms.thefreedictionary.com/Action+des+Citoyens+pour+Le+D%c3%a9sarmement+Nucl%c3%a9aire,good
acronyms.thefreedictionary.com/Afghan-Canadian+Professionals+of+Ontario,good
acronyms.thefreedictionary.com/Agence+Nationale+de+la+Recherche,good
acronyms.thefreedictionary.com/Agence+universitaire+de+la+francophonie,good
acronyms.thefreedictionary.com/Air+Force+Achievement+Medal,good
acronyms.thefreedictionary.com/Air+Force+Good+Conduct+Medal,good
acronyms.thefreedictionary.com/Air+Transat+Holidays,good
acronyms.thefreedictionary.com/Air+Transport+Association,good
acronyms.thefreedictionary.com/Albuquerque+Soccer+League,good
acronyms.thefreedictionary.com/Allen+County+Genealogical+Society+of+Indiana,good
acronyms.thefreedictionary.com/America+First+Credit+Union,good
acronyms.thefreedictionary.com/American+Electric+Power+Company,good
acronyms.thefreedictionary.com/American+Electric+Power+Service+Corporation,good
acronyms.thefreedictionary.com/American+Public+Works+Association,good
acronyms.thefreedictionary.com/American+Screenwriters+Association,good
acronyms.thefreedictionary.com/Anglo-Lutheran+Catholic+Church,good
acronyms.thefreedictionary.com/Answer+to+Reset,good
acronyms.thefreedictionary.com/Antioch+University+Counseling+Center,good
acronyms.thefreedictionary.com/Apologies+to+the+Queen+Mary,good
acronyms.thefreedictionary.com/Assurant+Employee+Benefits,good
acronyms.thefreedictionary.com/Atelier+de+meubles+et+de+Recyclage+Ahuntsic+Cartierville,good
acronyms.thefreedictionary.com/Automotive+Engineering+International,good
acronyms.thefreedictionary.com/Avila+University,good
acronyms.thefreedictionary.com/BFLO,good
acronyms.thefreedictionary.com/Bank+of+Africa-Benin,good
acronyms.thefreedictionary.com/Banque+Royale+du+Canada,good
acronyms.thefreedictionary.com/Barstow+Unified+School+District,good
acronyms.thefreedictionary.com/Be+Kind%2c+Please+Rewind,good
acronyms.thefreedictionary.com/Belgrave+Heights+Convention,good
acronyms.thefreedictionary.com/Bell+Internet+Management+Services,good
acronyms.thefreedictionary.com/Black+%26+Veatch,good
acronyms.thefreedictionary.com/Black+%26+Veatch+Corporation,good
acronyms.thefreedictionary.com/Black+Greek+Letter+Organizations,good
acronyms.thefreedictionary.com/Borden+Ladner+Gervais+LLP,good
acronyms.thefreedictionary.com/Burbank%2c+California,good
acronyms.thefreedictionary.com/CAMU,good
acronyms.thefreedictionary.com/CATIA+Configuration+Management,good
acronyms.thefreedictionary.com/CCM,good
acronyms.thefreedictionary.com/CINF,good
acronyms.thefreedictionary.com/CJA,good
acronyms.thefreedictionary.com/CJAD,good
acronyms.thefreedictionary.com/COX-2,good
acronyms.thefreedictionary.com/Cadbury+Schweppes+Americas+Beverages,good
acronyms.thefreedictionary.com/California+Association+of+School+Psychologists,good
acronyms.thefreedictionary.com/California+Association+of+Temporary+Staffing+Services,good
acronyms.thefreedictionary.com/California+Jewelers+Association,good
acronyms.thefreedictionary.com/Canadian+Anti-Fraud+Call+Centre,good
acronyms.thefreedictionary.com/Canadian+National+Railway,good
acronyms.thefreedictionary.com/Canadian+Pacific+Railroad,good
acronyms.thefreedictionary.com/Canadian+Pacific+Railway,good
acronyms.thefreedictionary.com/Central+European+Daylight+Time,good
acronyms.thefreedictionary.com/Central+European+Summer+Time,good
acronyms.thefreedictionary.com/Central+European+Time,good
acronyms.thefreedictionary.com/Centrale+G%c3%a9n%c3%a9rale+des+Syndicats+Lib%c3%a9raux+de+Belgique,good
acronyms.thefreedictionary.com/Centrale+Marketing-Gesellschaft+mbH+der+Deutschen+Agrarwirtschaft,good
acronyms.thefreedictionary.com/Centrale+de+l'Enseignement+du+Qu%c3%a9bec,good
acronyms.thefreedictionary.com/Ckac,good
acronyms.thefreedictionary.com/Coll%c3%a8ge+des+Enseignants+en+Radiologie+de+France,good
acronyms.thefreedictionary.com/Coll%c3%a8ge+des+M%c3%a9decins+de+Famille+du+Canada,good
acronyms.thefreedictionary.com/College+Housing+and+Academic+Facilities+Loans,good
acronyms.thefreedictionary.com/College+Level+Examination+Program,good
acronyms.thefreedictionary.com/Columbia+Records,good
acronyms.thefreedictionary.com/Columbia+TriStar+Film+Distributors+International,good
acronyms.thefreedictionary.com/Combat+Infantryman+Badge,good
acronyms.thefreedictionary.com/Commission+Scolaire+Marguerite+Bourgeoys,good
acronyms.thefreedictionary.com/Commission+Scolaire+de+Laval,good
acronyms.thefreedictionary.com/Commission+Scolaire+de+Montreal,good
acronyms.thefreedictionary.com/Communist+Party+of+India,good
acronyms.thefreedictionary.com/Communist+Party+of+India%2c+Marxists,good
acronyms.thefreedictionary.com/Confederati%c3%b3n+Espanola+de+Derechas+Aut%c3%b3nomas,good
acronyms.thefreedictionary.com/Confederation+Europeenne+de+Billard,good
acronyms.thefreedictionary.com/Conseil+Canadien+sur+le+Tabagisme+et+la+Sant%c3%a9,good
acronyms.thefreedictionary.com/Corporate+Council+on+Africa,good
acronyms.thefreedictionary.com/Cost+Plus+Fixed-Fee,good
acronyms.thefreedictionary.com/Cost+Plus+Percentage-of-Cost,good
acronyms.thefreedictionary.com/DOMTAR,good
acronyms.thefreedictionary.com/Dame+Commander+of+the+Order+of+the+Bath,good
acronyms.thefreedictionary.com/Davies+Ward+Phillips+and+Vineberg+LLP,good
acronyms.thefreedictionary.com/Dears,good
acronyms.thefreedictionary.com/Dialogic+Communications+Corporation,good
acronyms.thefreedictionary.com/Down+Hole+Safety+Valve,good
acronyms.thefreedictionary.com/Ecole+Polytechnique+de+Montreal,good
acronyms.thefreedictionary.com/Electric+power+distribution,good
acronyms.thefreedictionary.com/Electronic+News+Production+System,good
acronyms.thefreedictionary.com/Eternal+Sunshine+of+the+Spotless+Mind,good
acronyms.thefreedictionary.com/FUO,good
acronyms.thefreedictionary.com/Farce+of+the+Penguins,good
acronyms.thefreedictionary.com/Federal+Information+Processing+Standard,good
acronyms.thefreedictionary.com/Federal+Information+Processing+Standard+Publication,good
acronyms.thefreedictionary.com/Federal+Land+Bank+Association,good
acronyms.thefreedictionary.com/Galt+Police+Officers+Association,good
acronyms.thefreedictionary.com/Gendarmerie+Royale+du+Canada,good
acronyms.thefreedictionary.com/Gidget+Gein,good
acronyms.thefreedictionary.com/Godspeed+You+Black+Emperor,good
acronyms.thefreedictionary.com/Ground+Truth+Model,good
acronyms.thefreedictionary.com/HMSHOST,good
acronyms.thefreedictionary.com/Hamilton+Standard+Division,good
acronyms.thefreedictionary.com/How's+It+Going,good
acronyms.thefreedictionary.com/ISUMA,good
acronyms.thefreedictionary.com/Institut+National+de+la+Recherch%c3%a9+Scientifique,good
acronyms.thefreedictionary.com/Institut+National+de+la+Recherche+Agronomique+de+Tunisie,good
acronyms.thefreedictionary.com/Institut+de+La+Fondation+d'Acupuncture+du+Canada,good
acronyms.thefreedictionary.com/Institut+de+la+Francophonie+pour+l'Informatique,good
acronyms.thefreedictionary.com/International+Air+Transport+Association,good
acronyms.thefreedictionary.com/International+Federation+for+Professional+Speakers,good
acronyms.thefreedictionary.com/International+Federation+for+Psychoanalytic+Education,good
acronyms.thefreedictionary.com/International+Law+Institute,good
acronyms.thefreedictionary.com/International+Symposium+on+Uncertainty+Modeling+and+Analysis,good
acronyms.thefreedictionary.com/Internet+Wrestling+Syndicate,good
acronyms.thefreedictionary.com/Iranian+Canadian+Cultural+Association,good
acronyms.thefreedictionary.com/Jamaican+Canadian+Association,good
acronyms.thefreedictionary.com/KCKC,good
acronyms.thefreedictionary.com/KCMO,good
acronyms.thefreedictionary.com/KCWE,good
acronyms.thefreedictionary.com/KIM,good
acronyms.thefreedictionary.com/KKFU,good
acronyms.thefreedictionary.com/KKGK,good
acronyms.thefreedictionary.com/KKSF,good
acronyms.thefreedictionary.com/KPRS,good
acronyms.thefreedictionary.com/KSOL,good
acronyms.thefreedictionary.com/KZT,good
acronyms.thefreedictionary.com/Kaiser+Sunnyside+Medical+Center,good
acronyms.thefreedictionary.com/Kaiser-Meyer-Olkin,good
acronyms.thefreedictionary.com/Kaliskie+Zaklady+Przemyslu+Terenowego,good
acronyms.thefreedictionary.com/LGIA,good
acronyms.thefreedictionary.com/LITL,good
acronyms.thefreedictionary.com/Latino+College+Preparatory+Academy,good
acronyms.thefreedictionary.com/Laundry+and+Dry+Cleaning+International+Union,good
acronyms.thefreedictionary.com/Laurentian+Bank+of+Canada,good
acronyms.thefreedictionary.com/Legion+of+Merit,good
acronyms.thefreedictionary.com/Liberal+Party+of+Quebec,good
acronyms.thefreedictionary.com/Lightweight+Multipurpose+Decontamination+System,good
acronyms.thefreedictionary.com/Limited+liability+limited+partnership,good
acronyms.thefreedictionary.com/Limited+liability+partnership,good
acronyms.thefreedictionary.com/Lincoln+College+Preparatory+Academy,good
acronyms.thefreedictionary.com/Linda+Hall+Library,good
acronyms.thefreedictionary.com/Lockheed+Aircraft+Corporation,good
acronyms.thefreedictionary.com/Lockheed+Martin+Corporation,good
acronyms.thefreedictionary.com/Lockton+Insurance+Brokers,good
acronyms.thefreedictionary.com/Lower+Canada,good
acronyms.thefreedictionary.com/Lower+Canada+College,good
acronyms.thefreedictionary.com/Succession+of+Command,good
acronyms.thefreedictionary.com/SuperBrawl,good
acscinf.org/,good
acscinf.org/docs/meetings/237nm/237cinfabstracts.htm,good
acsd1.org/,good
acsooes.org/,good
acsoyfsb.org/,good
acstlfanatic.wordpress.com/2011/02/01/open-letter-to-ussf-from-nasl-supporters-groups/,good
act-kc.com/,good
actblue.com/page/kamala_harris,good
action.fungameplayer.com/,good
action.gameserpent.com/,good
actiongirls.com/,good
actionreactionmma.com/,good
actionreactionmma.com/index.php?option=com_content&view=article&id=127&Itemid=430,good
